t,chrome_procs,chrome_rss_mb,node_rss_mb,free_mb,swap_used_mb
138260,49,2412,71,91,39653.19
138265,49,2328,63,65,40114.50
138271,49,2462,65,880,40158.81
138276,49,2559,67,658,40102.81
138281,49,2662,67,158,40054.81
138286,49,2525,73,60,39998.81
138291,49,2370,65,61,40310.50
138296,49,2370,68,54,40759.56
138301,49,2856,83,375,40538.94
138306,49,2963,80,70,40490.94
138312,49,2991,79,65,40434.94
138317,49,2682,72,63,40314.94
138322,49,2659,68,71,40058.94
138327,49,2641,66,67,39898.94
138332,49,2589,65,65,39626.94
138337,49,2451,64,51,39553.12
138342,49,2596,66,1829,39299.19
138347,49,2675,68,845,39019.62
138352,49,2750,68,64,38499.62
138357,49,2750,72,271,37821.75
138362,49,2487,62,236,37297.25
138368,49,2469,64,85,38039.50
138373,49,2459,66,179,37918.38
138378,49,2441,64,59,37990.94
138383,49,2385,62,61,38149.19
138388,49,2457,62,68,38257.94
138393,49,2452,63,64,38180.38
138398,49,2634,69,820,38040.94
138403,49,2674,65,390,37680.94
138408,49,3020,190,62,37656.94
138413,49,3060,71,284,37648.94
138419,49,3077,193,254,37584.94
138424,49,3106,71,115,37304.94
138429,49,3128,72,270,37240.94
138434,49,3144,72,62,37184.94
138439,49,2370,61,59,36900.31
138444,49,2314,55,55,36714.38
138450,49,2429,55,60,36613.50
138455,49,2321,57,71,36651.69
138460,49,2321,55,284,36914.56
138465,49,2371,58,72,36919.50
138470,49,2411,57,70,36910.12
138475,49,2363,55,61,36837.38
138481,49,2409,57,78,36910.00
138486,49,2341,58,312,37007.44
138491,49,2352,57,64,37040.88
138496,49,2420,61,184,37034.44
138501,49,2406,58,57,37014.50
138506,49,2364,57,62,37095.38
138511,49,2369,59,107,37030.31
138516,49,2352,57,357,37178.25
138522,49,2392,57,72,37162.25
138527,49,2374,59,61,37116.88
138532,49,2424,57,185,37028.88
138537,49,2512,59,100,37042.50
138542,49,2471,58,67,37011.44
138547,49,2500,59,80,36859.44
138552,49,2446,59,67,36859.44
138557,49,2591,59,193,36843.44
138563,49,2616,61,68,36843.44
138568,49,2634,61,78,36811.44
138573,49,2707,61,58,36771.44
138578,49,2728,61,89,36739.44
138583,49,2687,59,67,36403.44
138588,49,2520,57,60,36872.75
138593,49,2552,55,69,36864.75
138598,49,2492,61,61,36952.50
138603,49,2477,54,77,36920.50
138608,49,2474,55,62,36240.44
138613,49,2458,54,70,36011.81
138618,49,2504,56,58,36104.56
138623,49,2420,54,79,36218.81
138628,49,2507,53,68,36094.00
138634,49,2552,55,72,36135.06
138639,49,2508,55,69,36174.06
138644,49,2457,55,80,36118.56
138649,49,2440,53,66,36849.69
138654,49,2501,54,74,36400.12
138659,49,2554,53,61,36292.56
138664,49,2416,45,67,37484.62
138669,49,2532,45,884,37060.56
138674,49,2556,50,67,36026.31
138679,49,2450,47,75,35871.94
138684,49,2508,44,61,35938.56
138689,49,2528,45,62,35888.75
138694,49,2554,45,79,35934.50
138700,49,2536,44,91,35892.75
138705,49,2518,47,115,35889.75
138710,49,2383,45,219,36678.69
138715,49,2351,38,64,38572.00
138720,49,2322,36,68,40528.50
138725,49,2386,35,72,40931.94
138730,49,2282,34,68,40105.81
138735,49,2331,36,68,40432.25
138740,49,2495,42,69,40850.69
138745,49,2479,42,66,40958.31
138750,49,2529,35,66,41040.00
138755,49,2412,34,75,40964.75
138760,49,2471,35,66,41018.19
138766,49,2500,38,87,41113.06
138771,49,2511,38,66,41150.31
138776,49,2505,41,59,41285.38
138781,49,2538,43,66,41209.44
138786,49,2492,36,65,41165.19
138791,49,2311,36,59,41243.94
138796,49,2494,38,73,41274.75
138801,49,2488,38,59,41226.75
138806,49,2429,36,68,41238.81
138811,49,2530,36,65,41157.44
138816,49,2512,36,58,40704.44
138821,49,2396,39,58,40285.12
138826,49,2350,38,74,40267.69
138832,49,2465,35,86,40382.62
138837,49,2424,36,68,40527.75
138842,49,2531,35,61,40233.06
138847,49,2440,40,74,39793.06
138852,49,2502,40,70,39769.06
138857,49,2472,41,263,39745.06
138862,49,2545,166,49,39729.06
138867,49,2508,45,103,39649.06
138872,49,2604,45,60,39465.06
138877,49,2523,40,79,39377.06
138882,49,2139,33,67,40188.12
138887,49,2476,38,61,39828.12
138892,49,2485,36,66,39588.12
138897,49,2511,34,73,38829.75
138903,49,2481,43,70,38731.31
138908,49,2412,40,75,38827.06
138913,49,2465,42,61,38728.00
138918,49,2458,44,84,38832.94
138923,49,2314,42,72,38864.06
138928,49,2454,41,80,38788.62
138933,49,2466,42,69,38576.69
138938,49,2326,40,6129,38433.31
138943,49,2499,42,4192,37017.88
138948,49,2550,44,2853,36361.88
138953,49,2592,44,2369,36201.88
138958,49,2654,44,1699,35827.19
138963,49,2678,44,1377,35715.19
138968,49,2687,45,1300,35683.19
138974,49,2702,45,1225,35675.19
138979,49,2717,45,1085,35619.12
138984,49,2728,45,904,35595.12
138989,49,2755,45,786,35547.12
138994,49,2770,45,713,35523.12
138999,49,2773,45,544,35507.12
139004,49,2775,45,509,35491.12
139009,49,2780,48,457,35443.12
139014,49,2782,48,173,35275.12
139019,49,2780,48,65,34393.38
139024,49,2763,48,65,34145.38
139029,49,2761,48,69,34064.88
139034,49,2461,44,64,33920.88
139039,49,2453,47,75,33848.88
139045,49,2513,47,75,33632.75
139050,49,2850,45,74,33216.62
139055,49,2453,42,80,33192.62
139060,49,2346,38,75,33489.69
139065,49,2298,39,64,33451.44
139070,49,2527,44,577,32955.56
139075,49,2522,40,206,32579.31
139080,49,2599,42,61,32467.31
139085,49,2613,163,62,32387.31
139090,49,2639,42,65,32259.31
139095,49,2619,44,106,32059.31
139100,49,2661,44,61,31873.94
139105,49,2651,44,73,31841.94
139110,49,2647,44,62,31753.94
139116,49,2646,44,74,31721.94
139121,49,2657,44,65,31713.94
139126,49,2621,44,69,31681.94
139131,49,2271,39,70,31855.00
139136,49,2496,46,287,31792.06
139141,49,2525,39,68,31112.81
139146,49,2425,45,62,31173.75
139151,49,2439,41,68,31006.00
139156,49,2410,47,73,30918.06
139161,49,2299,37,79,33564.06
139166,49,1926,37,43,36479.44
139171,49,2091,34,78,38898.88
139177,49,1977,35,315,41061.25
139182,49,2233,34,5567,33979.19
139187,49,2305,38,4951,33724.88
139192,49,2359,45,4199,33564.88
139197,49,2457,54,2249,33196.88
139202,49,2484,54,97,32561.31
139207,49,2468,54,65,31941.38
139212,49,2348,46,114,31444.88
139217,49,2328,46,75,31380.88
139222,49,2339,46,127,29331.00
139227,49,2370,46,69,28708.25
139232,49,2443,65,63,28485.00
139237,49,2445,46,115,28397.00
139243,49,2458,46,64,28229.00
139248,49,2477,46,76,28205.00
139253,49,2388,40,64,28045.00
139258,49,2176,50,74,27006.31
139263,49,2242,42,57,26866.06
139268,49,2053,40,62,27363.00
139273,49,2105,39,134,31029.69
139278,49,2159,42,74,33366.38
139283,49,2215,42,5835,33791.00
139288,49,2292,42,3174,30563.31
139293,49,2358,42,2825,29978.81
139298,49,2383,42,1828,29667.19
139303,49,2410,164,530,29571.19
139309,49,2450,166,253,29467.19
139314,49,2475,44,208,29259.19
139319,49,2526,44,279,29195.19
139324,49,2411,40,69,28927.81
139329,49,2418,41,68,28838.69
139334,49,2304,39,59,28662.69
139339,49,2321,41,1176,28374.69
139344,49,2349,41,73,27847.44
139349,49,2233,36,112,27372.19
139354,49,2210,38,80,27292.19
139359,49,2090,36,48,27272.44
139364,49,2116,38,76,27225.56
139369,49,2291,44,137,27172.50
139374,49,2340,47,170,27132.50
139380,49,2420,47,69,26948.50
139385,49,2443,48,65,26932.50
139390,49,2459,46,85,26626.88
139395,49,2485,46,61,26610.88
139400,49,2482,47,64,26554.88
139405,49,2402,41,144,26474.88
139410,49,2436,41,69,26378.88
139415,49,2418,41,63,26330.88
139420,49,2434,44,67,26314.88
139425,49,2210,41,79,26282.88
139430,49,2221,36,66,26610.00
139435,49,2077,39,59,26626.19
139440,49,2127,36,70,26607.00
139445,49,2256,39,64,26583.00
139451,49,2237,37,64,26608.38
139456,49,2189,38,61,26689.75
139461,49,2121,36,62,26657.75
139466,49,2071,35,65,26619.25
139471,49,2148,34,59,26600.88
139476,49,2097,36,65,26581.38
139481,49,2127,36,71,26556.62
139486,49,2223,40,74,26532.62
139491,49,2161,38,70,27314.06
139496,49,2236,43,63,27290.06
139501,49,2261,39,64,27274.06
139506,49,2256,39,72,27266.06
139511,49,1897,36,29,31217.50
139517,49,1724,32,72,34883.94
139522,49,1708,29,66,38339.06
139527,49,1878,31,78,37972.56
139532,49,1998,31,100,37724.25
139537,49,1907,29,72,37990.62
139542,49,2023,31,83,37973.81
139547,49,1958,32,68,38094.00
139552,49,1998,29,69,37888.38
139557,49,2023,31,95,38116.25
139562,49,1980,34,81,37782.06
139567,49,1952,51,51,38179.88
139572,49,1974,67,75,37940.38
139577,49,1731,52,49,37738.25
139583,49,1946,62,69,38334.94
139588,49,1791,55,133,37980.12
139593,49,2064,56,76,38361.94
139598,49,1986,57,85,38111.62
139603,49,1799,54,62,38003.25
139608,49,1964,115,78,38410.88
139613,49,2144,117,878,37797.38
139618,49,2142,57,70,37173.38
139623,49,2079,65,73,36484.12
139629,49,2010,58,68,36774.69
139634,49,2023,57,68,36801.88
139639,49,1978,119,86,36753.19
139644,49,2093,110,65,36440.00
139649,49,2141,58,61,36107.56
139654,49,2180,58,76,35921.31
139659,49,2183,57,59,35880.69
139664,49,2158,58,342,35891.25
139669,49,2194,60,85,35726.56
139674,49,2220,60,71,35647.50
139679,49,2283,60,62,35620.81
139684,49,2251,60,75,35715.19
139689,49,1913,56,64,36480.00
139694,49,2093,58,74,36344.00
139700,49,2074,56,72,35625.81
139705,49,2087,58,69,35752.69
139710,49,2169,62,69,35741.56
139715,49,2100,58,57,35730.94
139720,49,2028,61,71,35699.44
139725,49,2077,59,63,35675.44
139730,49,2081,60,70,35684.06
139735,49,2023,62,69,35790.06
139740,49,2079,107,74,35567.12
139745,49,1989,58,65,35309.88
139750,49,1922,101,72,35424.19
139755,49,2103,99,70,35296.19
139760,49,2089,67,61,35303.06
139766,49,2079,59,71,35271.06
139771,49,1945,58,80,35147.19
139776,49,2027,60,68,35209.31
139781,49,1949,55,65,34863.06
139786,49,1936,50,56,34872.06
139791,49,1996,54,112,35007.38
139796,49,1809,31,55,35614.81
139801,49,2041,33,68,35935.06
139806,49,2108,34,76,35994.94
139811,49,1915,33,81,35820.44
139816,49,1976,35,64,36234.06
139821,49,1992,65,62,36076.44
139826,49,1931,43,63,35849.19
139832,49,1832,96,59,35646.19
139837,49,2006,56,62,36153.69
139842,49,1968,58,63,35908.69
139847,49,1958,63,88,36046.38
139852,49,2072,91,77,36035.25
139857,49,1871,65,55,36125.62
139862,49,2015,61,75,35983.00
139867,49,1903,61,68,35792.62
139872,49,2002,63,62,35860.31
139877,49,1872,61,69,35878.56
139882,49,2007,65,66,36002.62
139888,49,1869,63,60,35849.62
139893,49,2007,61,73,36845.81
139898,49,1950,63,64,37382.38
139903,49,1762,35,57,37528.75
139908,49,1777,33,61,38227.00
139913,49,1931,33,70,38110.12
139918,49,1683,31,60,37880.12
139923,49,1945,33,149,38108.12
139928,49,1800,33,70,37890.19
139933,49,2013,31,68,38189.75
139938,49,1766,31,56,38267.62
139944,49,1857,32,181,38312.75
139949,49,1916,31,66,38204.56
139954,49,1843,39,61,38276.62
139959,49,1831,36,140,38898.12
139964,49,1944,38,55,38577.75
139969,49,1933,40,82,38635.38
139974,49,1788,39,63,38358.62
139979,49,1823,38,72,38559.38
139984,49,1765,37,264,38358.56
139989,49,1870,36,94,38561.44
139995,49,1898,38,84,38633.12
140000,49,1689,36,66,38158.31
140005,49,1788,34,109,38265.25
140010,49,1770,36,63,38058.25
140015,49,1940,36,80,38418.38
140020,49,1793,33,67,38899.19
140025,49,1925,33,56,38899.56
140030,49,1915,32,62,38704.81
140035,49,1936,33,86,38117.38
140041,49,1925,36,96,38356.75
140046,49,1838,30,62,38490.25
140051,49,1830,34,68,38256.12
140056,49,1996,34,73,38179.19
140061,49,1927,38,73,38464.50
140066,49,1886,36,228,38731.06
140071,49,2065,34,72,38541.12
140076,49,1906,32,257,38651.12
140081,49,1907,33,70,38560.94
140086,49,1765,29,66,38966.44
140091,49,1959,36,66,38879.94
140096,49,1987,36,95,38783.94
140101,49,1847,33,64,38606.69
140107,49,1811,33,58,38430.50
140112,49,1863,36,76,38731.06
140117,49,1972,38,58,38555.88
140122,49,1866,35,57,38405.12
140127,49,1923,37,61,38103.69
140132,49,1965,33,82,38195.44
140137,49,1770,31,64,37867.56
140142,49,1722,31,59,37907.50
140147,49,1894,33,100,38263.94
140152,49,2022,40,66,38706.88
140158,49,1875,36,80,38737.38
140163,49,1927,34,73,38868.50
140168,49,1969,33,60,38872.81
140173,49,1845,33,80,38659.69
140178,49,1715,31,80,38547.50
140183,49,1801,34,61,38684.12
140188,49,1766,33,64,38494.94
140193,49,1811,31,107,38424.31
140198,49,1957,33,73,38697.81
140203,49,1822,32,66,38455.31
140208,49,1682,29,67,38306.75
140213,49,1433,26,75,38734.25
140219,49,1499,26,60,38869.94
140224,49,1471,28,66,39038.31
140229,49,1463,27,70,38742.31
140234,49,1507,26,59,38620.12
140239,49,1467,30,75,39556.06
140244,49,1661,32,64,39914.06
140249,49,1695,30,67,39837.62
140254,49,1766,30,3036,38520.75
140259,49,1808,35,483,37743.12
140265,49,1553,27,77,37798.69
140270,49,1516,30,79,40160.31
140275,49,1412,27,58,41493.25
140280,49,1598,31,61,40797.62
140285,49,1435,28,34,41984.00
140290,49,1431,27,121,43297.69
140295,49,1565,31,62,43088.69
140300,49,1491,30,65,42637.62
140305,49,1473,37,59,43199.31
140310,49,1491,27,52,42470.06
140316,49,1551,27,134,43093.12
140321,49,1369,25,78,42583.75
140326,49,1404,25,59,41408.00
140331,49,1542,28,119,40989.19
140336,49,1543,36,61,42021.94
140341,49,1699,32,64,41677.25
140346,49,1815,32,63,42369.56
140351,49,1846,32,169,42578.50
140357,49,1873,32,75,42411.38
140362,49,1907,34,85,37635.69
140367,49,1755,32,63,31807.75
140372,49,1805,30,67,24845.75
140377,49,1779,32,59,17434.19
140382,49,1755,32,62,17605.62
140387,49,1762,32,61,17738.06
140392,49,1816,34,64,17732.69
140397,49,1790,41,66,17858.56
140402,49,1897,41,71,17982.19
140408,49,1817,32,66,18700.56
140413,49,1853,32,67,18883.00
140418,49,1823,32,61,18654.25
140423,49,1796,34,63,18991.75
140428,49,1733,34,69,19033.00
140433,49,1836,32,62,18992.50
140438,49,1816,32,66,19053.88
140443,49,1796,36,57,19157.06
140449,49,1866,36,55,19226.25
140454,49,1887,38,59,19353.19
140459,49,1801,34,69,19400.00
140464,49,1897,35,63,19524.88
140469,49,1867,32,57,19605.81
140474,49,1896,32,55,19647.00
140479,49,1790,32,54,19719.25
140484,49,1839,34,61,19933.44
140489,49,1862,34,56,20026.19
140495,49,1837,32,57,20206.88
140500,49,1835,32,60,20416.12
140505,49,1804,30,55,20629.50
140510,49,1819,32,68,20812.19
140515,49,1583,28,71,21789.44
140520,49,1637,32,54,23218.25
140525,49,1816,30,59,22937.69
140530,49,1647,32,65,22748.38
140535,49,1776,31,67,23177.62
140540,49,1602,30,78,24591.62
140546,49,1701,32,61,23666.00
140551,49,1783,28,66,24356.19
140556,49,1731,28,63,23632.50
140561,49,1763,32,73,23704.75
140566,49,1743,34,74,23834.88
140571,49,1770,34,76,23761.12
140576,49,1607,30,68,24851.69
140581,49,1659,28,56,24776.50
140587,49,1555,30,105,26042.38
140592,49,1584,31,262,28516.19
140597,49,1402,30,792,30757.12
140602,49,1429,31,63,32358.81
140607,49,1452,27,67,34308.44
140613,49,1432,25,75,35594.75
140618,49,1435,29,27,37181.69
140624,49,1501,26,75,36937.12
140629,49,1535,24,95,36449.50
140634,49,1733,31,62,36685.75
140639,49,1509,27,101,36689.12
140644,49,1600,29,61,36980.25
140650,49,1448,26,163,37509.38
140655,49,1730,28,130,36226.06
140660,49,1780,32,62,35903.88
140665,49,1634,34,68,36076.06
140670,49,1781,34,82,36317.44
140675,49,1658,30,655,37036.56
140680,49,1781,30,68,35945.50
140686,49,1684,30,72,36260.94
140691,49,1734,32,57,36814.50
140696,49,1684,32,142,37150.75
140701,49,1593,27,337,37761.62
140706,49,1762,31,51,37213.62
140711,49,1604,30,58,37212.62
140716,49,1600,27,67,37466.44
140721,49,1741,31,72,38521.38
140726,49,1742,30,60,37703.62
140732,49,1841,31,56,37897.94
140737,49,1672,28,71,37921.19
140742,49,1761,30,73,37844.94
140747,49,1811,30,57,37951.56
140752,49,1616,132,66,38138.31
140757,49,1787,30,62,38078.81
140762,49,1692,130,59,38222.06
140767,49,1816,30,64,38262.50
140772,49,1766,30,67,38274.31
140777,49,1824,30,55,38340.06
140782,49,1745,32,67,38448.25
140788,49,1785,32,100,38717.44
140793,49,1761,32,76,38657.88
140798,49,1699,34,71,38618.56
140803,49,1739,29,60,39215.12
140808,49,1837,30,74,39147.06
140813,49,1887,32,54,38641.06
140818,49,1819,32,57,39040.25
140823,49,1851,30,57,38953.69
140829,49,1884,30,66,38366.94
140834,49,1890,30,79,38320.94
140839,49,1983,30,80,38806.19
140844,49,2175,32,70,38346.50
140849,49,1739,26,370,39192.81
140854,49,1826,30,77,38590.50
140859,49,1895,30,70,38311.12
140864,49,1876,30,103,38360.69
140869,49,1919,30,57,38388.12
140874,49,1916,32,88,38407.00
140879,49,1934,36,66,38480.69
140885,49,1959,36,74,38451.69
140890,49,1944,34,71,38476.88
140895,49,1875,30,64,38436.88
140900,49,1823,29,65,38958.56
140905,49,1899,32,56,38517.56
140910,49,1935,32,74,38620.81
140915,49,1848,30,56,38890.25
140920,49,1931,30,43,38850.75
140926,49,1783,30,97,39217.62
140931,49,1864,28,79,38679.06
140936,49,1890,32,62,38666.38
140941,49,1852,32,55,38725.75
140946,49,1973,36,84,38684.25
140951,49,1993,36,69,38654.81
140956,49,1981,34,60,38587.75
140961,49,1960,36,62,38554.44
140967,49,1899,32,68,38574.69
140972,49,1968,32,65,38569.75
140977,49,1957,32,61,38492.81
140982,49,1945,30,75,38509.88
140987,49,1861,30,65,38525.44
140992,49,1903,32,80,39154.62
140997,49,1929,31,81,38480.44
141002,49,1814,32,112,38487.19
141008,49,1912,30,63,39081.06
141013,49,1904,28,154,38995.25
141018,49,1727,29,239,39167.75
141023,49,1883,32,83,38385.69
141028,49,1844,31,166,39207.06
141033,49,1861,34,60,38386.88
141038,49,1823,30,83,39126.75
141043,49,1796,30,294,39162.94
141048,49,1867,30,73,39030.69
141054,49,1944,40,82,38577.62
141059,49,1883,39,59,39106.56
141064,49,1902,29,75,38285.56
141069,49,1939,28,71,38296.44
141074,49,1842,23,55,38533.94
141079,49,1900,24,64,38447.56
141084,49,1688,26,251,39212.12
141090,49,1929,26,60,38399.25
141095,49,1950,28,61,38296.56
141100,49,1921,26,56,38240.00
141105,49,1864,25,69,39042.81
141110,49,1845,25,162,39044.38
141115,49,1895,27,61,39017.88
141120,49,1920,31,63,38371.62
141125,49,1905,28,102,37257.69
141131,49,1922,25,46,37013.44
141136,49,1978,25,61,36131.62
141141,49,1890,24,66,36284.56
141146,49,1854,27,84,36134.75
141151,49,1825,24,51,36203.94
141156,49,1872,24,62,36208.62
141161,49,1896,25,2565,33924.56
141166,49,1934,25,355,30914.75
141172,49,1182,17,54,32216.00
141177,49,1149,19,65,34844.00
141182,49,1294,17,68,35388.62
141187,49,1283,17,66,37039.00
141192,49,1198,19,70,38567.12
141197,49,1182,17,70,38586.12
141202,49,1166,16,60,38520.94
141207,49,1215,17,75,38371.62
141212,49,1229,17,69,38271.62
141217,49,1104,17,56,38028.19
141223,49,1021,16,77,37695.19
141228,49,1030,19,64,37295.12
141233,49,1029,20,61,37176.06
141238,49,813,13,59,37381.94
141243,49,793,15,63,37233.81
141248,49,843,16,76,37288.69
141253,49,1155,23,66,36611.50
141258,49,1241,23,76,37044.38
141264,49,1110,21,434,38778.62
141269,49,1228,23,65,38533.44
141274,49,1305,23,33,37804.75
141279,49,1094,20,14,39256.06
141284,49,1293,21,79,38472.00
141289,49,1470,21,23,37754.62
141294,49,1576,21,354,38466.50
141299,49,1552,21,62,38474.00
141304,49,1385,19,67,39600.31
141309,49,1473,19,87,38814.88
141314,49,1546,21,60,38256.62
141319,49,1640,21,73,38104.75
141324,49,1524,23,65,38205.56
141330,49,1301,20,61,38554.12
141335,49,1246,16,88,38899.31
141340,49,1105,15,60,39144.31
141345,49,626,13,66,39996.38
141350,49,891,13,86,39710.88
141355,49,938,17,48,38879.12
141360,49,787,13,72,40272.81
141365,49,1005,16,63,40375.12
141371,49,1170,18,62,39819.88
141376,49,997,16,128,40632.69
141381,49,1025,17,188,40491.38
141386,49,1207,20,60,39672.75
141391,49,1106,17,101,39488.31
141396,49,1180,19,64,40231.31
141401,49,1195,17,75,40229.44
141406,49,922,13,84,40061.25
141411,49,1232,17,84,39520.69
141416,49,1048,14,2348,39744.69
141421,49,1205,16,65,36403.44
141427,49,1060,18,59,36326.12
141432,49,1043,17,61,36856.12
141437,49,1041,22,88,36936.44
141442,49,967,17,86,37201.38
141447,49,950,15,62,36809.75
141452,49,1014,15,58,36817.19
141457,49,774,10,65,36716.44
141462,49,741,12,92,36783.50
141467,49,809,13,61,36740.19
141472,49,819,12,62,36777.00
141477,49,858,13,69,37614.19
141483,49,821,12,223,37581.62
141488,49,931,13,65,37722.56
141493,49,1056,15,71,37206.69
141498,49,1201,15,73,36883.62
141503,49,1002,13,32,37051.38
141508,49,847,14,27,37471.44
141513,49,895,13,67,37808.31
141518,49,847,14,70,38219.56
141524,49,840,13,63,38768.75
141529,49,867,13,61,39482.56
141534,49,827,13,67,40060.38
141539,49,926,17,60,40931.88
141544,49,1129,19,75,40554.81
141549,49,1208,19,103,40935.50
141554,49,1293,19,89,41227.88
141559,49,1240,23,61,41680.38
141564,49,887,18,67,41618.06
141569,49,1097,18,111,41828.25
141575,49,884,18,64,42332.81
141580,49,952,17,14,42218.38
141585,49,842,21,60,43024.94
141590,49,913,17,56,43310.88
